Smiles	Token
[O][=C][N][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch2][C][=C][N][Branch1][O][C][C][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][C][Ring2][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1]	[O] [=C] [N] [C] [=Branch1] [C] [=O] [C] [Branch2] [Ring1] [#Branch2] [C] [=C] [N] [Branch1] [O] [C] [C] [C] [N] [C] [=C] [N] [=C] [Ring1] [Branch1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [P] [Ring1] [=Branch1] [C] [Ring2] [Ring1] [#Branch1] [=N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1]
[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][C][C][=C][Branch2][Ring1][#Branch2][C][Branch1][C][O][N][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][O][N][=Ring2][Ring1][Ring2][=C][Ring2][Ring1][#Branch2]	[C] [O] [C] [=C] [C] [=C] [C] [Branch2] [Ring2] [Branch1] [C] [C] [=C] [Branch2] [Ring1] [#Branch2] [C] [Branch1] [C] [O] [N] [C] [=C] [C] [Branch1] [Ring1] [O] [C] [=C] [Branch1] [Ring1] [O] [C] [C] [Branch1] [Ring1] [O] [C] [=C] [Ring1] [N] [O] [N] [=Ring2] [Ring1] [Ring2] [=C] [Ring2] [Ring1] [#Branch2]
[C][C][N][C][C][N][Branch2][Ring1][O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][O][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1]	[C] [C] [N] [C] [C] [N] [Branch2] [Ring1] [O] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [C] [=C] [Ring1] [#Branch1] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [Branch1] [C] [Br] [O] [Ring1] [=Branch1] [C] [C] [Ring2] [Ring1] [=Branch1]
[C][O][C][=C][C][=C][C][Branch2][Ring1][#C][C][=N][O][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][C][Ring1][P][=C][Ring2][Ring1][#Branch1]	[C] [O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#C] [C] [=N] [O] [C] [Branch2] [Ring1] [Branch1] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch1] [=Branch1] [C] [Branch1] [C] [C] [=O] [C] [=C] [Ring1] [=Branch2] [C] [Ring1] [P] [=C] [Ring2] [Ring1] [#Branch1]
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][=C][C][=N][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][N]	[C] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [Branch2] [Ring2] [Branch1] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [=C] [C] [=N] [Ring2] [Ring1] [Ring1] [C] [C] [Ring2] [Ring1] [N]
[C][C][N][C][=N][C][=C][N][=C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][C][=N][Ring2][Ring1][=Branch1]	[C] [C] [N] [C] [=N] [C] [=C] [N] [=C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [F] [N] [Branch1] [Branch2] [C] [C] [C] [C] [C] [Ring1] [Branch1] [C] [Ring2] [Ring1] [C] [=N] [Ring2] [Ring1] [=Branch1]
[O][=C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring1][#C][N][C][S][C][=C][Branch1][C][Br][C][=Ring1][=Branch1][C][=N][C][=N][NH1][Ring1][Branch1]	[O] [=C] [Branch2] [Ring1] [=N] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [N] [=C] [Branch1] [=Branch2] [C] [Branch1] [C] [F] [Branch1] [C] [F] [F] [C] [=C] [Ring1] [#Branch2] [Ring1] [#C] [N] [C] [S] [C] [=C] [Branch1] [C] [Br] [C] [=Ring1] [=Branch1] [C] [=N] [C] [=N] [NH1] [Ring1] [Branch1]
[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][=C][N][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][O][N][C][=N][C][Branch1][C][C][=N][Ring1][=Branch1][C][=C][Ring1][N][N][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=N][F]	[C] [O] [C] [=C] [C] [=C] [Branch2] [Ring2] [=Branch2] [C] [=C] [C] [=C] [C] [=C] [N] [=C] [Branch2] [Ring1] [=Branch1] [N] [C] [=C] [C] [=C] [Branch1] [O] [N] [C] [=N] [C] [Branch1] [C] [C] [=N] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [N] [=C] [Ring2] [Ring1] [#Branch1] [Ring2] [Ring1] [Ring1] [C] [=C] [Ring2] [Ring1] [=N] [F]
[O][C][C][C][C][Branch2][Ring1][N][N][C][=C][C][Branch1][C][Cl][=N][C][Branch1][=C][C][=C][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	[O] [C] [C] [C] [C] [Branch2] [Ring1] [N] [N] [C] [=C] [C] [Branch1] [C] [Cl] [=N] [C] [Branch1] [=C] [C] [=C] [NH1] [C] [=N] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [=N] [Ring1] [S] [C] [C] [Ring2] [Ring1] [#Branch1]
[C][C][C][Branch1][Ring1][C][O][N][C][=N][C][Branch1][#Branch1][N][=C][Branch1][C][N][N][=C][N][=C][N][Branch1][=Branch1][C][Branch1][C][C][C][C][Ring1][Branch2][=N][Ring1][S]	[C] [C] [C] [Branch1] [Ring1] [C] [O] [N] [C] [=N] [C] [Branch1] [#Branch1] [N] [=C] [Branch1] [C] [N] [N] [=C] [N] [=C] [N] [Branch1] [=Branch1] [C] [Branch1] [C] [C] [C] [C] [Ring1] [Branch2] [=N] [Ring1] [S]
[C][C][C][N][C][=N][C][=C][C][Branch2][Ring1][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][N][Ring1][N][C][Branch1][Ring1][C][O][C][C][Ring1][#Branch1][=N][Ring2][Ring1][#Branch1]	[C] [C] [C] [N] [C] [=N] [C] [=C] [C] [Branch2] [Ring1] [=C] [C] [=C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [N] [=C] [N] [Ring1] [N] [C] [Branch1] [Ring1] [C] [O] [C] [C] [Ring1] [#Branch1] [=N] [Ring2] [Ring1] [#Branch1]
[O][=C][Branch2][Ring1][S][C][C][C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N]	[O] [=C] [Branch2] [Ring1] [S] [C] [C] [C] [C] [Branch2] [Ring1] [Ring2] [C] [N] [C] [=Branch1] [C] [=O] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [Ring1] [O] [=O] [C] [C] [Ring2] [Ring1] [Ring1] [N] [C] [C] [N] [Branch1] [=Branch2] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [C] [Ring1] [N]
[C][O][C][=C][C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][N][=C][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][C][=C][Ring1][=C][Ring1][P][=C][Ring2][Ring1][#Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][C][O][C]	[C] [O] [C] [=C] [C] [Branch2] [Ring2] [O] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#Branch2] [N] [N] [=C] [C] [=C] [C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [F] [=C] [C] [=C] [Ring1] [=C] [Ring1] [P] [=C] [Ring2] [Ring1] [#Branch1] [=C] [C] [Branch1] [Ring1] [O] [C] [=C] [Ring2] [Ring2] [C] [O] [C]
[C][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][C][#N][O][Ring1][#Branch1][=C][Ring1][S][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]	[C] [C] [=C] [C] [=C] [C] [Branch1] [P] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [Branch1] [Ring1] [C] [#N] [O] [Ring1] [#Branch1] [=C] [Ring1] [S] [N] [C] [C] [C] [Branch1] [Branch1] [C] [C] [Ring1] [=Branch1] [O] [C] [C] [O] [Ring1] [#Branch1]
[C][=C][C][=C][C][=C][Branch2][Ring1][P][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring1][=N][C][=C][C][Ring2][Ring1][N][=C][Ring2][Ring1][S]	[C] [=C] [C] [=C] [C] [=C] [Branch2] [Ring1] [P] [C] [=N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [Ring1] [=Branch2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [=N] [Ring1] [=N] [C] [=C] [C] [Ring2] [Ring1] [N] [=C] [Ring2] [Ring1] [S]
[O][=C][Branch1][#C][N][C][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Branch2][Ring1][Ring1][C][NH1][N][=C][C][=Ring1][Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=N][Ring1][P]	[O] [=C] [Branch1] [#C] [N] [C] [Branch1] [Ring1] [C] [O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [C] [=C] [Branch2] [Ring1] [Ring1] [C] [NH1] [N] [=C] [C] [=Ring1] [Branch1] [C] [=C] [C] [=C] [C] [Branch1] [C] [Cl] [=C] [Ring1] [#Branch1] [C] [=N] [Ring1] [P]
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=C][N][=C][C][=C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N][=C][Ring1][P][C][=C][Ring2][Ring1][#Branch1]	[C] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [#Branch2] [C] [=C] [N] [=C] [C] [=C] [C] [=C] [Branch1] [#Branch2] [N] [C] [=C] [C] [=C] [C] [=N] [Ring1] [=Branch1] [C] [Ring1] [=N] [=C] [Ring1] [P] [C] [=C] [Ring2] [Ring1] [#Branch1]
[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch2][Ring1][Branch1][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][O][=C][Ring2][Ring1][C][C]	[C] [C] [N] [Branch1] [Ring1] [C] [C] [C] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [Branch1] [C] [C] [NH1] [C] [Branch2] [Ring1] [Branch1] [C] [=C] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [Ring1] [O] [=C] [Ring2] [Ring1] [C] [C]
[C][O][C][C][N][C][=Branch1][C][=O][C][C][C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=S][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring2][Ring1][Ring1]	[C] [O] [C] [C] [N] [C] [=Branch1] [C] [=O] [C] [C] [C] [C] [Branch2] [Ring1] [Ring2] [C] [N] [C] [=Branch1] [C] [=S] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [Ring1] [O] [=O] [C] [C] [Ring2] [Ring1] [Ring1]
[C][N][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][N][C][=N][C][Branch2][Ring1][=N][N][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][C][N][Ring1][=Branch2][C][=Branch1][C][=O][C][N][Branch1][C][C][C][=N][C][NH1][C][=C][C][Ring2][Ring1][O][=Ring1][Branch1]	[C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [Branch1] [C] [F] [C] [=C] [C] [=C] [Ring1] [#Branch1] [N] [C] [=N] [C] [Branch2] [Ring1] [=N] [N] [C] [=C] [C] [=C] [Branch1] [#Branch1] [C] [=C] [Ring1] [=Branch1] [O] [C] [C] [C] [N] [Ring1] [=Branch2] [C] [=Branch1] [C] [=O] [C] [N] [Branch1] [C] [C] [C] [=N] [C] [NH1] [C] [=C] [C] [Ring2] [Ring1] [O] [=Ring1] [Branch1]
[C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][=C][S][C][=Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O]	[C] [O] [C] [=Branch1] [C] [=O] [C] [C] [Branch1] [C] [C] [=C] [S] [C] [=Ring1] [=Branch1] [N] [C] [=Branch1] [C] [=O] [C] [N] [C] [=Branch1] [C] [=O] [C] [C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Ring1] [O]
[O][=C][Branch2][Ring2][=Branch1][N][C][=C][C][Branch2][Ring1][=Branch2][C][=N][NH1][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][=C][C][=N][Ring2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]	[O] [=C] [Branch2] [Ring2] [=Branch1] [N] [C] [=C] [C] [Branch2] [Ring1] [=Branch2] [C] [=N] [NH1] [C] [=Branch1] [C] [=O] [N] [Ring1] [=Branch1] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [Ring1] [=Branch1] [=C] [Ring1] [#Branch2] [=C] [C] [=N] [Ring2] [Ring1] [=Branch1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1]
[C][C][Branch1][C][C][N][C][C][N][Branch2][Ring1][O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][O][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1]	[C] [C] [Branch1] [C] [C] [N] [C] [C] [N] [Branch2] [Ring1] [O] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [C] [=C] [Ring1] [#Branch1] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [Branch1] [C] [Br] [O] [Ring1] [=Branch1] [C] [C] [Ring2] [Ring1] [=Branch1]
[O][C][O][N][=C][Branch2][Ring1][S][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=C][Ring2][Ring1][Ring1][C][=Ring2][Ring1][Branch2][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]	[O] [C] [O] [N] [=C] [Branch2] [Ring1] [S] [C] [=C] [C] [=N] [C] [Branch2] [Ring1] [Ring2] [N] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [=C] [Ring2] [Ring1] [Ring1] [C] [=Ring2] [Ring1] [Branch2] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1]
[C][O][C][=C][C][=C][Branch2][Ring2][Branch1][O][C][=C][C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=N][Ring2][Ring1][Ring2][C][Branch1][C][Cl][=C][Ring2][Ring1][N]	[C] [O] [C] [=C] [C] [=C] [Branch2] [Ring2] [Branch1] [O] [C] [=C] [C] [Branch1] [#C] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [Branch1] [C] [N] [=O] [=C] [Branch1] [=Branch2] [C] [Branch1] [C] [F] [Branch1] [C] [F] [F] [C] [=N] [Ring2] [Ring1] [Ring2] [C] [Branch1] [C] [Cl] [=C] [Ring2] [Ring1] [N]
[C][C][=C][C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][N][Branch1][C][C][C][=C][Ring1][#C][=C][C][=C][Ring2][Ring1][Branch2][N][C][=N][C][=C][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=N][Ring1][N]	[C] [C] [=C] [C] [Branch2] [Ring1] [=N] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch1] [=C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [N] [Branch1] [C] [C] [C] [=C] [Ring1] [#C] [=C] [C] [=C] [Ring2] [Ring1] [Branch2] [N] [C] [=N] [C] [=C] [C] [Branch1] [=Branch2] [C] [=C] [C] [=C] [N] [=C] [Ring1] [=Branch1] [=N] [Ring1] [N]
[F][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=N][NH1][C][=C][Ring1][Branch1][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=C]	[F] [C] [=C] [C] [=C] [Branch2] [Ring2] [#Branch1] [C] [=N] [NH1] [C] [=C] [Ring1] [Branch1] [C] [=C] [C] [=N] [C] [Branch2] [Ring1] [Ring2] [N] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [=C] [Ring2] [Ring1] [Ring1] [C] [=C] [Ring2] [Ring1] [=C]
[C][C][N][C][C][C][Branch2][Ring2][S][N][N][=C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][=N][N][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][Ring2][Ring1][N][=O][C][C][Ring2][Ring2][Ring1]	[C] [C] [N] [C] [C] [C] [Branch2] [Ring2] [S] [N] [N] [=C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [N] [Branch1] [#C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [Ring1] [=Branch1] [=C] [Ring1] [#Branch2] [C] [Ring2] [Ring1] [N] [=O] [C] [C] [Ring2] [Ring2] [Ring1]
[C][N][Branch1][C][C][C][C][C][N][C][=C][Branch2][Ring1][O][C][=C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][#C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=Branch2]	[C] [N] [Branch1] [C] [C] [C] [C] [C] [N] [C] [=C] [Branch2] [Ring1] [O] [C] [=C] [Branch1] [=C] [C] [=C] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [C] [=Branch1] [C] [=O] [N] [C] [Ring1] [#C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Ring2] [Ring1] [=Branch2]
[O][=C][Branch1][Branch1][N][C][C][O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][N][=C][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring1][=C][Ring1][P][=C][Ring2][Ring1][#Branch1]	[O] [=C] [Branch1] [Branch1] [N] [C] [C] [O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#Branch2] [N] [N] [=C] [C] [=C] [C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Cl] [=C] [C] [=C] [Ring1] [=C] [Ring1] [P] [=C] [Ring2] [Ring1] [#Branch1]
[C][N][Branch1][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][#Branch1][C][=N][C][=C][C][=C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][Ring1][O][S][Ring1][=C][C][O][Ring2][Ring1][Branch1]	[C] [N] [Branch1] [C] [C] [C] [C] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=Branch1] [Ring2] [=C] [Ring1] [=Branch1] [C] [C] [Branch2] [Ring1] [#Branch1] [C] [=N] [C] [=C] [C] [=C] [Branch1] [Branch2] [C] [C] [=N] [NH1] [C] [=Ring1] [Branch1] [C] [=C] [Ring1] [O] [S] [Ring1] [=C] [C] [O] [Ring2] [Ring1] [Branch1]
[C][C][O][C][=N][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][N][O][C][=C][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][Cl]	[C] [C] [O] [C] [=N] [C] [Branch2] [Ring1] [#C] [N] [C] [=Branch1] [C] [=O] [C] [C] [=C] [C] [Branch1] [Ring1] [O] [C] [=C] [Branch1] [=Branch2] [S] [Branch1] [C] [C] [=Branch1] [C] [=O] [=O] [C] [=C] [Ring1] [N] [O] [C] [=C] [C] [Branch1] [C] [N] [=C] [Ring2] [Ring1] [=Branch2] [Cl]
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1]	[O] [=C] [Branch1] [=N] [N] [C] [=C] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [Ring1] [#Branch1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [C] [C] [=C] [C] [=N] [C] [=C] [Ring1] [=Branch1]
[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][C][=C][S][C][=Ring1][Branch1][C][=N][C][=C][O][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2]	[C] [O] [C] [=C] [C] [=C] [Branch2] [Ring1] [Branch1] [C] [C] [=Branch1] [C] [=O] [N] [C] [C] [=C] [S] [C] [=Ring1] [Branch1] [C] [=N] [C] [=C] [O] [Ring1] [Branch1] [C] [=C] [Ring2] [Ring1] [Ring2]
[O][=C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][C][C][=C][S][C][=Ring1][Branch1][N][C][=C][N][=C][Ring1][Branch1]	[O] [=C] [Branch1] [S] [C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [=Branch1] [N] [C] [C] [=C] [S] [C] [=Ring1] [Branch1] [N] [C] [=C] [N] [=C] [Ring1] [Branch1]
[O][=C][Branch1][C][O][C][=C][C][=C][C][Branch1][C][Br][=C][Branch1][C][Br][C][Branch1][C][Br][=C][Ring1][=Branch2][Br]	[O] [=C] [Branch1] [C] [O] [C] [=C] [C] [=C] [C] [Branch1] [C] [Br] [=C] [Branch1] [C] [Br] [C] [Branch1] [C] [Br] [=C] [Ring1] [=Branch2] [Br]
[C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][=C][C][=N][Ring2][Ring1][Ring1]	[C] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [=C] [C] [=N] [Ring2] [Ring1] [Ring1]
[O][=C][N][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][C][C][=C][C][=Branch1][#C][=N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=C][Ring1][O][C][C][C][N][C][=C][Ring2][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2]	[O] [=C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [Ring1] [=Branch1] [C] [=C] [N] [Branch1] [O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [C] [C] [C] [C] [=C] [C] [=Branch1] [#C] [=N] [C] [Branch1] [Branch2] [N] [C] [C] [C] [C] [Ring1] [Branch1] [=C] [Ring1] [O] [C] [C] [C] [N] [C] [=C] [Ring2] [Ring1] [#C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Ring1] [=Branch2]
[C][=C][C][N][C][C][N][Branch2][Ring1][O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][O][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1]	[C] [=C] [C] [N] [C] [C] [N] [Branch2] [Ring1] [O] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [C] [=C] [Ring1] [#Branch1] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [Branch1] [C] [Br] [O] [Ring1] [=Branch1] [C] [C] [Ring2] [Ring1] [=Branch1]
